customer_id,gender,senior_citizen,tenure_months,contract,internet_service,online_security,tech_support,paperless_billing,payment_method,monthly_charges,total_charges,num_support_calls,churn
CUST-10948,Female,0,25,Month-to-month,DSL,No,No,Yes,Mailed check,59.07,1461.65,0,No
CUST-10949,Male,0,41,One year,DSL,Yes,No,No,Credit card,64.92,2568.83,0,No
CUST-10950,Male,0,28,Month-to-month,DSL,No,No,Yes,Bank transfer,70.25,1855.05,2,Yes
CUST-10951,Male,0,38,Month-to-month,DSL,No,No,Yes,Bank transfer,52.99,1816.19,6,No
CUST-10952,Female,0,43,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,96.81,3912.98,1,No
CUST-10953,Male,0,16,Month-to-month,DSL,No,Yes,Yes,Mailed check,56.57,911.68,2,No
CUST-10954,Female,1,22,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer,97.7,2129.76,2,No
CUST-10955,Female,0,72,One year,Fiber optic,No,Yes,Yes,Credit card,61.72,4104.67,0,No
CUST-10956,Male,1,15,Two year,DSL,Yes,Yes,Yes,Credit card,72.55,1108.93,1,No
CUST-10957,Female,1,40,Month-to-month,DSL,No,Yes,Yes,Credit card,55.27,2038.84,3,No
CUST-10958,Female,0,7,Month-to-month,No,Yes,Yes,No,Bank transfer,18.0,128.43,2,No
CUST-10959,Male,0,44,Month-to-month,Fiber optic,Yes,No,Yes,Mailed check,60.11,2583.93,1,No
CUST-10960,Male,0,13,Month-to-month,Fiber optic,No,No,No,Mailed check,65.7,860.55,2,Yes
CUST-10961,Male,0,25,One year,Fiber optic,Yes,No,No,Mailed check,107.5,2452.14,2,No
CUST-10962,Female,0,6,Month-to-month,No,Yes,Yes,No,Electronic check,31.27,189.72,1,No
CUST-10963,Male,0,23,Two year,DSL,No,Yes,No,Electronic check,82.37,1910.06,2,No
CUST-10964,Female,0,24,Two year,DSL,Yes,No,Yes,Electronic check,74.05,1646.11,1,No
CUST-10965,Female,0,21,Month-to-month,No,No,Yes,Yes,Bank transfer,28.46,550.14,3,Yes
CUST-10966,Female,0,34,Two year,DSL,No,Yes,No,Electronic check,50.6,1741.49,1,No
CUST-10967,Male,0,53,One year,Fiber optic,Yes,No,No,Mailed check,96.84,4939.51,1,No
CUST-10968,Female,0,10,Two year,DSL,No,Yes,Yes,Electronic check,49.03,488.92,2,No
CUST-10969,Male,1,21,Month-to-month,DSL,No,Yes,No,Bank transfer,54.06,1023.26,2,No
CUST-10970,Male,0,3,Two year,Fiber optic,Yes,No,Yes,Electronic check,85.77,238.67,0,No
CUST-10971,Male,0,28,Month-to-month,Fiber optic,No,No,No,Mailed check,65.84,1865.35,1,No
CUST-10972,Male,0,9,Month-to-month,Fiber optic,Yes,No,No,Credit card,92.14,771.06,2,No
CUST-10973,Male,0,24,Two year,DSL,No,No,No,Mailed check,43.0,941.13,2,No
CUST-10974,Male,0,29,Month-to-month,DSL,Yes,Yes,Yes,Electronic check,58.27,1565.28,1,No
CUST-10975,Male,0,4,Month-to-month,Fiber optic,No,No,No,Bank transfer,92.7,380.0,1,Yes
CUST-10976,Male,0,32,Month-to-month,DSL,No,No,No,Credit card,44.41,1352.95,4,No
CUST-10977,Female,1,51,Month-to-month,Fiber optic,No,No,No,Bank transfer,79.73,3983.16,5,Yes
CUST-10978,Male,1,37,Month-to-month,Fiber optic,No,No,Yes,Electronic check,102.51,3742.3,2,No
CUST-10979,Female,0,10,Month-to-month,DSL,Yes,Yes,Yes,Bank transfer,45.56,435.54,5,No
CUST-10980,Female,0,23,Month-to-month,DSL,No,No,No,Bank transfer,61.21,1286.77,5,No
CUST-10981,Female,0,25,Two year,Fiber optic,No,Yes,No,Credit card,99.24,2328.54,0,No
CUST-10982,Female,0,22,Month-to-month,Fiber optic,No,Yes,No,Electronic check,102.5,2082.95,1,Yes
CUST-10983,Female,0,7,Two year,DSL,No,Yes,Yes,Credit card,70.93,514.6,4,No
CUST-10984,Female,0,12,One year,No,Yes,Yes,Yes,Bank transfer,35.78,434.06,0,No
CUST-10985,Female,0,20,One year,DSL,Yes,No,No,Bank transfer,58.25,1192.42,0,No
CUST-10986,Female,0,28,One year,Fiber optic,Yes,No,No,Bank transfer,97.26,2782.7,0,No
CUST-10987,Male,0,15,Two year,DSL,Yes,No,Yes,Electronic check,62.34,841.83,0,No
CUST-10988,Male,0,3,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,73.14,222.13,0,No
CUST-10989,Female,0,16,One year,Fiber optic,Yes,No,No,Electronic check,92.27,1435.47,2,No
CUST-10990,Male,0,72,Two year,DSL,No,Yes,Yes,Mailed check,34.73,2541.24,1,No
CUST-10991,Female,0,32,One year,Fiber optic,No,No,Yes,Mailed check,86.57,2892.06,0,No
CUST-10992,Male,1,28,Month-to-month,DSL,No,No,No,Credit card,53.84,1437.57,1,Yes
CUST-10993,Male,0,12,One year,Fiber optic,No,Yes,No,Mailed check,108.65,1291.71,2,No
CUST-10994,Female,0,16,One year,Fiber optic,No,Yes,Yes,Bank transfer,122.56,1854.4,0,No
CUST-10995,Female,0,3,Month-to-month,Fiber optic,No,No,No,Mailed check,88.69,275.12,1,Yes
CUST-10996,Female,0,11,One year,Fiber optic,Yes,No,No,Credit card,103.8,1071.08,2,No
CUST-10997,Male,0,31,Two year,DSL,No,Yes,No,Electronic check,54.18,1600.2,1,No
CUST-10998,Female,0,28,Month-to-month,DSL,No,No,Yes,Electronic check,49.27,1425.25,2,No
CUST-10999,Female,1,14,Month-to-month,No,Yes,No,No,Electronic check,32.85,420.82,1,No
CUST-11000,Female,0,22,Month-to-month,Fiber optic,Yes,No,Yes,Credit card,56.72,1215.52,7,Yes
CUST-11001,Female,0,25,One year,Fiber optic,Yes,No,Yes,Mailed check,60.95,1504.35,2,No
CUST-11002,Female,0,14,Month-to-month,Fiber optic,No,Yes,No,Bank transfer,91.45,1263.47,5,Yes
CUST-11003,Female,0,33,One year,Fiber optic,Yes,No,Yes,Electronic check,91.75,2779.37,3,Yes
CUST-11004,Male,0,27,Month-to-month,DSL,No,No,Yes,Mailed check,70.79,1731.45,4,No
CUST-11005,Female,0,17,Two year,DSL,Yes,Yes,Yes,Credit card,50.51,826.5,1,No
CUST-11006,Female,0,7,One year,Fiber optic,No,No,Yes,Bank transfer,68.35,463.18,0,No
CUST-11007,Female,0,16,Two year,DSL,Yes,No,No,Electronic check,71.22,1186.77,2,No
CUST-11008,Female,0,15,Month-to-month,DSL,Yes,No,No,Credit card,53.11,807.22,2,No
CUST-11009,Female,0,14,Month-to-month,Fiber optic,No,No,Yes,Electronic check,86.6,1200.09,1,Yes
CUST-11010,Male,1,5,One year,Fiber optic,Yes,No,No,Bank transfer,98.48,458.67,0,No
CUST-11011,Female,0,60,Month-to-month,Fiber optic,No,Yes,No,Electronic check,96.36,5985.22,5,No
CUST-11012,Male,1,58,Month-to-month,Fiber optic,Yes,No,Yes,Credit card,95.62,5152.23,5,No
CUST-11013,Male,1,21,Month-to-month,Fiber optic,No,No,No,Credit card,93.7,2050.6,1,Yes
CUST-11014,Female,1,28,Month-to-month,DSL,No,No,Yes,Electronic check,52.25,1524.19,3,No
CUST-11015,Female,0,33,One year,Fiber optic,Yes,Yes,No,Credit card,102.02,3523.76,0,No
CUST-11016,Male,0,21,Month-to-month,Fiber optic,Yes,No,Yes,Credit card,69.1,1367.51,1,No
CUST-11017,Male,0,30,Month-to-month,Fiber optic,Yes,Yes,No,Bank transfer,83.41,2303.66,0,No
CUST-11018,Male,0,36,Month-to-month,No,Yes,No,Yes,Credit card,20.29,726.34,2,No
CUST-11019,Male,0,27,Month-to-month,DSL,No,No,No,Bank transfer,56.4,1467.14,4,No
CUST-11020,Male,0,41,Month-to-month,Fiber optic,No,No,Yes,Electronic check,77.73,3053.93,3,No
CUST-11021,Male,1,13,Two year,DSL,Yes,No,Yes,Mailed check,46.64,596.32,2,No
CUST-11022,Female,0,23,Two year,DSL,No,Yes,No,Electronic check,36.1,833.07,0,No
CUST-11023,Female,0,72,Two year,Fiber optic,No,No,Yes,Electronic check,65.57,4484.21,0,No
CUST-11024,Female,0,48,Month-to-month,DSL,No,Yes,Yes,Mailed check,47.4,2161.89,4,No
CUST-11025,Male,0,27,Month-to-month,DSL,No,Yes,No,Electronic check,67.98,1820.07,1,No
CUST-11026,Male,0,10,Month-to-month,Fiber optic,No,Yes,Yes,Mailed check,95.12,866.21,1,Yes
CUST-11027,Male,0,24,One year,DSL,Yes,No,Yes,Mailed check,41.03,989.74,2,No
CUST-11028,Female,0,46,One year,Fiber optic,Yes,No,Yes,Electronic check,85.58,4014.74,0,No
CUST-11029,Male,0,39,One year,DSL,No,No,Yes,Electronic check,65.19,2623.74,1,No
CUST-11030,Male,0,3,Month-to-month,Fiber optic,Yes,No,No,Bank transfer,104.37,317.21,4,Yes
CUST-11031,Male,0,5,One year,Fiber optic,Yes,No,No,Credit card,86.09,420.13,2,No
CUST-11032,Female,0,5,Two year,Fiber optic,No,No,Yes,Bank transfer,87.07,448.86,3,Yes
CUST-11033,Male,0,33,Month-to-month,Fiber optic,No,No,Yes,Credit card,97.44,3130.65,1,Yes
CUST-11034,Male,0,5,Two year,No,No,Yes,No,Credit card,22.13,112.64,1,No
CUST-11035,Female,0,10,One year,DSL,No,No,No,Bank transfer,46.0,418.39,2,No
CUST-11036,Female,0,21,Month-to-month,Fiber optic,Yes,No,Yes,Bank transfer,87.55,1850.25,2,No
CUST-11037,Male,0,51,Two year,No,Yes,No,Yes,Bank transfer,27.1,1261.25,1,No
CUST-11038,Male,0,35,Two year,Fiber optic,No,No,No,Electronic check,60.18,1904.44,2,No
CUST-11039,Female,0,19,One year,No,Yes,No,Yes,Electronic check,22.71,420.89,1,No
CUST-11040,Female,1,42,Month-to-month,Fiber optic,No,No,No,Electronic check,67.89,2617.14,3,No
CUST-11041,Female,0,72,Month-to-month,Fiber optic,Yes,Yes,Yes,Electronic check,79.84,5454.11,3,No
CUST-11042,Male,1,24,One year,DSL,Yes,No,Yes,Electronic check,50.96,1242.88,2,No
CUST-11043,Male,0,7,Month-to-month,DSL,Yes,No,Yes,Electronic check,43.52,299.31,1,No
CUST-11044,Female,0,10,Month-to-month,Fiber optic,Yes,No,No,Bank transfer,112.14,1132.63,7,Yes
CUST-11045,Male,0,10,Month-to-month,Fiber optic,No,No,Yes,Mailed check,84.66,861.45,3,Yes
CUST-11046,Male,0,12,Month-to-month,Fiber optic,Yes,Yes,No,Bank transfer,87.32,1018.49,2,Yes
CUST-11047,Female,1,18,One year,No,No,Yes,No,Mailed check,24.25,457.37,1,No
CUST-11048,Female,0,29,Month-to-month,DSL,No,Yes,Yes,Mailed check,46.88,1264.8,2,No
CUST-11049,Male,1,6,Month-to-month,Fiber optic,Yes,No,Yes,Mailed check,90.98,498.22,2,No
CUST-11050,Female,1,7,Month-to-month,No,Yes,No,No,Bank transfer,29.86,198.09,4,No
CUST-11051,Male,0,36,Month-to-month,No,Yes,No,Yes,Electronic check,18.0,657.32,2,No
CUST-11052,Female,0,15,Month-to-month,No,Yes,Yes,No,Credit card,29.04,398.32,3,No
CUST-11053,Female,0,11,Month-to-month,Fiber optic,Yes,Yes,No,Bank transfer,107.65,1148.67,6,No
CUST-11054,Male,0,19,Month-to-month,No,Yes,No,No,Bank transfer,18.0,337.11,4,No
CUST-11055,Female,0,57,Month-to-month,Fiber optic,No,No,Yes,Electronic check,75.83,4413.71,1,Yes
CUST-11056,Male,0,40,One year,DSL,Yes,Yes,No,Credit card,55.85,2293.87,4,No
CUST-11057,Female,1,38,Month-to-month,DSL,Yes,Yes,No,Mailed check,54.63,1942.62,2,No
CUST-11058,Male,0,71,One year,Fiber optic,No,Yes,No,Credit card,68.75,4593.51,0,No
CUST-11059,Male,0,30,Month-to-month,No,Yes,No,No,Electronic check,30.83,927.24,5,No
CUST-11060,Female,0,72,One year,Fiber optic,No,No,Yes,Credit card,67.9,5030.59,1,No
CUST-11061,Female,0,72,One year,Fiber optic,No,No,No,Credit card,90.16,6006.26,2,No
CUST-11062,Male,1,6,Month-to-month,Fiber optic,No,No,Yes,Electronic check,90.31,546.39,3,Yes
CUST-11063,Female,0,4,One year,Fiber optic,Yes,No,Yes,Electronic check,58.47,218.82,1,Yes
CUST-11064,Female,1,9,One year,DSL,No,No,No,Credit card,56.65,472.65,2,No
CUST-11065,Male,0,54,Month-to-month,Fiber optic,No,Yes,No,Bank transfer,112.38,5768.83,6,Yes
CUST-11066,Female,1,20,One year,DSL,No,Yes,No,Electronic check,65.75,1340.31,0,No
CUST-11067,Female,0,18,One year,Fiber optic,No,Yes,No,Mailed check,91.82,1671.48,1,No
CUST-11068,Male,0,43,Month-to-month,Fiber optic,No,Yes,Yes,Credit card,75.04,3135.58,4,No
CUST-11069,Male,0,14,Two year,Fiber optic,No,Yes,No,Credit card,89.31,1259.24,1,Yes
CUST-11070,Female,0,27,Month-to-month,Fiber optic,Yes,Yes,Yes,Electronic check,84.78,2199.57,4,Yes
CUST-11071,Male,0,36,One year,No,No,Yes,No,Bank transfer,18.0,603.66,4,Yes
CUST-11072,Female,0,10,Two year,No,Yes,No,Yes,Mailed check,23.77,243.97,2,No
CUST-11073,Female,0,8,Two year,DSL,No,No,Yes,Electronic check,37.64,273.46,2,No
CUST-11074,Male,0,24,One year,DSL,Yes,Yes,Yes,Electronic check,40.96,1017.6,0,No
CUST-11075,Male,0,27,One year,DSL,No,Yes,No,Electronic check,64.09,1762.04,0,No
CUST-11076,Female,0,40,Month-to-month,DSL,Yes,No,No,Electronic check,39.48,1592.54,3,Yes
CUST-11077,Male,0,9,Month-to-month,DSL,No,No,No,Bank transfer,41.5,368.03,2,Yes
CUST-11078,Male,0,13,Two year,No,No,Yes,No,Electronic check,34.22,454.46,2,No
CUST-11079,Female,0,72,Month-to-month,No,Yes,No,Yes,Bank transfer,25.36,1651.11,3,Yes
CUST-11080,Female,0,47,Two year,DSL,Yes,No,Yes,Bank transfer,51.43,2389.61,3,No
CUST-11081,Female,0,21,Month-to-month,Fiber optic,No,No,Yes,Electronic check,116.21,2291.87,1,Yes
CUST-11082,Female,0,53,Month-to-month,No,No,No,No,Mailed check,22.09,1165.85,4,No
CUST-11083,Female,0,9,Month-to-month,Fiber optic,Yes,Yes,Yes,Electronic check,101.96,918.73,3,No
CUST-11084,Male,1,19,Month-to-month,No,No,Yes,No,Bank transfer,22.15,392.4,3,No
CUST-11085,Female,0,27,Month-to-month,No,No,No,No,Electronic check,28.91,720.71,2,Yes
CUST-11086,Female,0,17,Month-to-month,No,Yes,No,Yes,Bank transfer,32.03,538.07,1,No
CUST-11087,Female,0,18,Two year,Fiber optic,No,No,Yes,Bank transfer,71.28,1335.8,2,No
CUST-11088,Female,0,39,One year,Fiber optic,Yes,Yes,Yes,Bank transfer,95.35,3716.89,4,No
CUST-11089,Male,0,48,One year,DSL,Yes,Yes,No,Electronic check,46.55,2173.46,2,No
CUST-11090,Female,0,16,Month-to-month,No,No,Yes,Yes,Credit card,32.09,534.14,1,No
CUST-11091,Male,0,6,Month-to-month,DSL,No,No,Yes,Mailed check,64.98,398.76,0,Yes
CUST-11092,Female,0,5,One year,Fiber optic,Yes,Yes,Yes,Mailed check,74.59,376.65,1,No
CUST-11093,Male,0,2,Month-to-month,DSL,Yes,Yes,No,Bank transfer,67.73,130.8,2,Yes
CUST-11094,Male,0,70,Month-to-month,Fiber optic,No,No,No,Credit card,96.63,6586.03,0,No
CUST-11095,Male,1,39,Two year,DSL,No,Yes,No,Bank transfer,42.42,1554.56,3,No
CUST-11096,Female,1,33,Month-to-month,No,Yes,Yes,Yes,Bank transfer,30.02,1012.83,3,No
CUST-11097,Female,1,14,Two year,Fiber optic,Yes,Yes,Yes,Bank transfer,79.79,1052.99,2,No
CUST-11098,Male,1,14,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,87.62,1233.53,3,Yes
CUST-11099,Male,0,49,Month-to-month,Fiber optic,Yes,Yes,No,Mailed check,57.47,2903.96,2,No
CUST-11100,Male,0,4,Month-to-month,Fiber optic,Yes,Yes,Yes,Mailed check,73.63,289.48,3,No
CUST-11101,Male,0,17,Two year,Fiber optic,No,No,Yes,Mailed check,66.02,1036.51,0,No
CUST-11102,Female,0,54,One year,No,No,No,No,Bank transfer,28.35,1383.45,1,No
CUST-11103,Male,0,17,One year,No,Yes,No,No,Mailed check,22.86,388.98,0,No
CUST-11104,Male,1,38,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,92.16,3269.78,0,Yes
CUST-11105,Male,0,22,Two year,No,No,No,No,Mailed check,21.68,432.06,2,Yes
CUST-11106,Male,0,0,One year,Fiber optic,No,No,No,Bank transfer,74.4,0.0,2,Yes
CUST-11107,Female,0,21,One year,Fiber optic,Yes,Yes,Yes,Bank transfer,73.69,1527.91,0,No
CUST-11108,Female,0,25,One year,Fiber optic,No,Yes,No,Bank transfer,114.99,2825.21,5,No
CUST-11109,Male,0,20,One year,Fiber optic,Yes,No,Yes,Mailed check,86.02,1591.58,1,No
CUST-11110,Female,0,8,One year,Fiber optic,Yes,Yes,No,Electronic check,88.0,697.35,3,No
CUST-11111,Male,0,20,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer,53.33,1025.72,2,Yes
CUST-11112,Male,0,2,Two year,DSL,No,Yes,Yes,Electronic check,51.46,99.99,1,No
CUST-11113,Male,1,16,Month-to-month,Fiber optic,No,No,Yes,Electronic check,84.34,1391.45,2,No
CUST-11114,Male,0,40,Two year,Fiber optic,Yes,No,Yes,Credit card,77.53,2827.52,1,No
CUST-11115,Male,0,68,Month-to-month,Fiber optic,No,Yes,Yes,Mailed check,87.0,5792.56,1,No
CUST-11116,Female,0,60,Month-to-month,No,Yes,Yes,Yes,Electronic check,18.0,1000.13,2,No
CUST-11117,Female,0,9,Month-to-month,DSL,Yes,Yes,No,Electronic check,42.08,351.25,1,No
CUST-11118,Female,0,5,One year,DSL,No,Yes,Yes,Electronic check,39.75,197.09,3,No
CUST-11119,Male,1,27,Month-to-month,Fiber optic,No,Yes,No,Electronic check,68.42,1848.23,6,Yes
CUST-11120,Male,0,23,Two year,DSL,No,Yes,Yes,Electronic check,62.26,1419.0,1,No
CUST-11121,Male,0,36,One year,DSL,No,No,No,Electronic check,56.56,2114.55,0,No
CUST-11122,Male,0,13,Month-to-month,Fiber optic,No,No,Yes,Credit card,80.35,1064.55,3,Yes
CUST-11123,Male,0,24,Month-to-month,DSL,No,Yes,Yes,Bank transfer,60.49,1349.92,2,No
CUST-11124,Female,0,23,One year,Fiber optic,Yes,Yes,Yes,Electronic check,73.83,1690.15,3,No
CUST-11125,Female,0,17,Two year,DSL,No,No,No,Credit card,56.33,950.89,2,Yes
CUST-11126,Female,1,4,Month-to-month,DSL,Yes,Yes,Yes,Credit card,51.36,204.81,3,No
CUST-11127,Female,0,39,Two year,Fiber optic,No,Yes,No,Electronic check,85.98,3233.57,4,No
CUST-11128,Female,0,27,Month-to-month,No,Yes,Yes,Yes,Electronic check,46.65,1312.58,2,Yes
CUST-11129,Female,0,42,One year,Fiber optic,No,No,No,Electronic check,52.41,2134.05,4,No
CUST-11130,Male,0,49,One year,DSL,No,Yes,Yes,Bank transfer,74.08,3696.82,1,No
CUST-11131,Female,1,21,Month-to-month,Fiber optic,Yes,Yes,Yes,Bank transfer,98.38,2008.64,2,Yes
CUST-11132,Female,0,40,Month-to-month,Fiber optic,No,No,No,Bank transfer,72.03,2933.58,5,No
CUST-11133,Female,0,69,One year,Fiber optic,No,Yes,Yes,Mailed check,70.0,4633.58,2,No
CUST-11134,Female,0,72,Month-to-month,DSL,No,No,Yes,Electronic check,67.89,4399.82,4,No
CUST-11135,Male,0,29,Month-to-month,DSL,Yes,No,No,Electronic check,55.0,1555.03,3,No
CUST-11136,Female,0,31,Month-to-month,Fiber optic,No,Yes,No,Bank transfer,76.98,2343.89,6,Yes
CUST-11137,Male,0,29,One year,Fiber optic,Yes,Yes,Yes,Mailed check,112.65,2996.91,3,No
CUST-11138,Female,0,35,Month-to-month,No,Yes,No,Yes,Mailed check,29.35,1027.06,0,No
CUST-11139,Female,0,47,Month-to-month,Fiber optic,Yes,Yes,Yes,Electronic check,71.46,3452.71,5,No
CUST-11140,Female,0,28,Two year,Fiber optic,No,Yes,Yes,Credit card,63.41,1829.11,1,No
CUST-11141,Male,0,72,One year,Fiber optic,Yes,Yes,No,Bank transfer,91.08,6272.97,1,No
CUST-11142,Female,0,72,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,71.1,4922.21,1,No
CUST-11143,Female,0,25,Month-to-month,Fiber optic,No,No,No,Mailed check,117.29,3016.56,0,No
CUST-11144,Male,0,24,Month-to-month,DSL,No,No,No,Bank transfer,44.3,1115.97,2,Yes
CUST-11145,Male,0,16,Month-to-month,No,No,Yes,No,Bank transfer,18.0,261.47,6,No
CUST-11146,Female,0,36,Month-to-month,DSL,No,Yes,Yes,Mailed check,36.8,1204.71,1,No
CUST-11147,Female,0,18,Month-to-month,Fiber optic,Yes,Yes,Yes,Bank transfer,101.82,1664.46,0,Yes
CUST-11148,Female,0,15,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer,49.07,713.5,10,Yes
CUST-11149,Female,1,36,One year,No,No,No,Yes,Electronic check,35.86,1313.74,2,No
CUST-11150,Male,0,8,Month-to-month,DSL,Yes,No,Yes,Bank transfer,44.3,323.94,2,No
CUST-11151,Female,0,48,Month-to-month,No,Yes,Yes,No,Electronic check,19.06,917.79,2,No
CUST-11152,Male,0,37,Two year,DSL,Yes,No,No,Credit card,52.13,1785.51,2,No
CUST-11153,Female,0,71,Month-to-month,DSL,No,Yes,Yes,Credit card,36.25,2329.24,1,No
CUST-11154,Male,0,30,One year,No,No,No,Yes,Electronic check,31.1,923.01,1,Yes
CUST-11155,Female,0,41,Month-to-month,DSL,No,Yes,No,Electronic check,52.8,2141.34,0,No
CUST-11156,Male,0,45,One year,Fiber optic,Yes,No,Yes,Credit card,87.21,3698.8,1,Yes
CUST-11157,Female,0,57,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer,84.11,4546.34,2,No
CUST-11158,Male,1,27,Month-to-month,No,No,Yes,No,Mailed check,18.24,469.31,4,No
CUST-11159,Male,0,16,Two year,Fiber optic,No,No,No,Electronic check,79.37,1320.02,2,No
CUST-11160,Female,0,30,Month-to-month,DSL,No,No,Yes,Electronic check,67.61,2088.96,3,Yes
CUST-11161,Male,1,48,Month-to-month,No,No,No,No,Electronic check,24.24,1139.22,1,No
CUST-11162,Female,1,52,Month-to-month,DSL,Yes,No,No,Credit card,60.55,3288.58,2,No
CUST-11163,Female,0,4,Month-to-month,Fiber optic,No,Yes,No,Bank transfer,93.77,370.3,3,Yes
CUST-11164,Female,0,72,Month-to-month,Fiber optic,No,Yes,No,Mailed check,97.99,6456.97,2,No
CUST-11165,Male,0,15,Month-to-month,Fiber optic,No,Yes,Yes,Credit card,73.08,1066.69,4,Yes
CUST-11166,Male,0,41,Month-to-month,Fiber optic,Yes,Yes,Yes,Mailed check,82.21,3485.83,3,No
CUST-11167,Male,0,62,One year,No,No,No,No,Credit card,19.18,1188.44,3,No
CUST-11168,Female,0,23,Two year,Fiber optic,Yes,No,Yes,Credit card,77.69,1863.58,1,No
CUST-11169,Female,0,54,Month-to-month,No,No,No,Yes,Electronic check,18.0,952.2,3,Yes
CUST-11170,Female,0,4,Two year,DSL,No,No,Yes,Credit card,81.26,336.99,1,No
CUST-11171,Female,0,55,Month-to-month,Fiber optic,Yes,No,No,Bank transfer,101.12,5645.05,0,No
CUST-11172,Male,0,51,Month-to-month,Fiber optic,Yes,No,No,Electronic check,100.81,5261.6,5,No
CUST-11173,Male,0,33,One year,DSL,No,No,No,Mailed check,45.37,1570.18,0,No
CUST-11174,Male,0,48,One year,Fiber optic,Yes,Yes,No,Electronic check,127.63,5791.43,0,No
CUST-11175,Male,1,72,Month-to-month,Fiber optic,No,No,No,Credit card,108.25,7748.81,0,No
CUST-11176,Male,0,63,Two year,Fiber optic,No,No,Yes,Electronic check,75.13,4441.82,2,No
CUST-11177,Male,0,24,Two year,DSL,No,No,Yes,Electronic check,34.95,862.39,3,No
CUST-11178,Male,0,30,Month-to-month,DSL,No,No,Yes,Mailed check,80.77,2393.72,1,No
CUST-11179,Male,0,21,One year,DSL,No,No,Yes,Mailed check,66.89,1301.36,1,No
CUST-11180,Female,0,19,One year,DSL,No,No,Yes,Electronic check,41.53,760.08,2,No
CUST-11181,Female,0,45,Two year,DSL,No,No,Yes,Electronic check,82.83,3456.37,1,No
CUST-11182,Female,0,21,One year,No,Yes,No,Yes,Bank transfer,45.44,924.44,0,No
CUST-11183,Male,0,45,Month-to-month,DSL,No,Yes,No,Mailed check,51.23,2101.56,4,No
CUST-11184,Male,0,23,One year,No,No,No,No,Bank transfer,18.91,454.49,2,No
CUST-11185,Male,0,26,Month-to-month,No,No,Yes,No,Mailed check,18.0,463.08,3,No
CUST-11186,Male,0,12,One year,DSL,No,Yes,Yes,Mailed check,54.37,684.12,2,No
CUST-11187,Female,1,44,One year,No,No,No,Yes,Credit card,18.32,746.57,0,No
CUST-11188,Female,0,4,One year,DSL,No,No,Yes,Electronic check,84.26,322.77,1,No
CUST-11189,Male,0,57,Month-to-month,Fiber optic,No,No,Yes,Mailed check,67.45,3997.09,1,No
CUST-11190,Male,0,72,Month-to-month,No,Yes,Yes,Yes,Mailed check,33.43,2415.87,1,No
CUST-11191,Male,0,26,One year,No,No,Yes,Yes,Electronic check,20.12,476.37,1,No
CUST-11192,Male,0,25,Month-to-month,DSL,Yes,No,Yes,Electronic check,48.4,1249.2,1,No
CUST-11193,Female,0,5,Month-to-month,DSL,Yes,No,No,Credit card,76.82,356.58,3,No
CUST-11194,Female,0,16,Month-to-month,DSL,Yes,Yes,No,Electronic check,54.58,820.32,1,No
CUST-11195,Female,0,48,Two year,No,No,Yes,Yes,Bank transfer,31.11,1507.84,2,No
CUST-11196,Female,0,53,Month-to-month,DSL,No,Yes,Yes,Electronic check,42.84,2285.75,1,No
CUST-11197,Female,0,29,One year,Fiber optic,No,No,Yes,Electronic check,95.21,2758.55,1,No
CUST-11198,Female,0,46,Month-to-month,DSL,No,Yes,No,Bank transfer,51.7,2142.19,3,No
CUST-11199,Female,0,12,Two year,Fiber optic,Yes,No,Yes,Bank transfer,75.91,853.96,3,No
CUST-11200,Female,1,34,Month-to-month,Fiber optic,Yes,No,Yes,Mailed check,90.91,2941.85,0,No
CUST-11201,Male,0,67,Month-to-month,DSL,Yes,Yes,Yes,Electronic check,71.98,4629.7,3,Yes
CUST-11202,Female,0,39,Month-to-month,Fiber optic,Yes,No,Yes,Mailed check,83.29,2959.51,2,Yes
CUST-11203,Female,0,72,Month-to-month,Fiber optic,No,No,Yes,Credit card,90.8,6546.23,4,No
CUST-11204,Female,0,72,Two year,Fiber optic,No,No,No,Bank transfer,92.16,6858.94,3,No
CUST-11205,Female,0,36,One year,Fiber optic,Yes,No,No,Credit card,61.39,2317.07,3,No
CUST-11206,Female,0,0,One year,Fiber optic,No,Yes,No,Electronic check,79.15,0.0,0,No
CUST-11207,Female,0,52,One year,Fiber optic,No,No,Yes,Mailed check,81.24,3930.35,0,No
CUST-11208,Male,0,8,Two year,Fiber optic,Yes,Yes,No,Bank transfer,78.56,613.86,2,No
CUST-11209,Female,0,1,Two year,Fiber optic,No,Yes,Yes,Credit card,95.88,99.46,2,No
